external_id,ywp_id,ywp_year,Key1-2,ywp_name,actorID,bc_id,conflictID,conflictID2,bc_name,bwd_id,bwd_name,country1,country2,locationid1,locationid2,external_exists,external_name,external_alleged,external_type_X,external_type_Y,external_type_L,external_type_W,external_type_M,external_type_T,external_type_$,external_type_I,external_type_O,external_type_U,external_type_text,external_type_code,external_type_of_support 1,external_type_of_support 2,external_type_of_support 3,external_type_of_support 4,external_type_of_support 5,quien_que_aquien5,quien_que_aquien1,quien_que_aquien2,quien_que_aquien3,quien_que_aquien4,quien_ayudo_aquien,quien_conque1,quien_conque2,external_nameid,quien_conque3,quien_conque4,quien_conque5
120,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Belgium,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Belgium ayudo a Government of Afghanistan con X,,,,Belgium ayudo a Government of Afghanistan,Belgium ayudo con X,,211,,,
121,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Bosnia-Herzegovina,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Bosnia-Herzegovina ayudo a Government of Afghanistan con X,,,,Bosnia-Herzegovina ayudo a Government of Afghanistan,Bosnia-Herzegovina ayudo con X,,346,,,
122,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Bulgaria,0,1,0,0,0,1,1,0,0,0,0,"Troops as secondary warring party, Materiel/Logistics, Training/Expertise",XMT,X,M,T,,,,Bulgaria ayudo a Government of Afghanistan con X,Bulgaria ayudo a Government of Afghanistan con M,Bulgaria ayudo a Government of Afghanistan con T,,Bulgaria ayudo a Government of Afghanistan,Bulgaria ayudo con X,Bulgaria ayudo con M,355,Bulgaria ayudo con T,,
123,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Canada,0,1,0,0,0,1,1,0,0,0,0,"Troops as secondary warring party, Materiel/Logistics, Training/Expertise",XMT,X,M,T,,,,Canada ayudo a Government of Afghanistan con X,Canada ayudo a Government of Afghanistan con M,Canada ayudo a Government of Afghanistan con T,,Canada ayudo a Government of Afghanistan,Canada ayudo con X,Canada ayudo con M,20,Canada ayudo con T,,
124,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Croatia,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Croatia ayudo a Government of Afghanistan con X,,,,Croatia ayudo a Government of Afghanistan,Croatia ayudo con X,,344,,,
125,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Czech Republic,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Czech Republic ayudo a Government of Afghanistan con X,,,,Czech Republic ayudo a Government of Afghanistan,Czech Republic ayudo con X,,316,,,
126,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Denmark,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Denmark ayudo a Government of Afghanistan con X,,,,Denmark ayudo a Government of Afghanistan,Denmark ayudo con X,,390,,,
127,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Estonia,0,1,0,0,0,1,1,0,0,0,0,"Troops as secondary warring party, Materiel/Logistics, Training/Expertise",XMT,X,M,T,,,,Estonia ayudo a Government of Afghanistan con X,Estonia ayudo a Government of Afghanistan con M,Estonia ayudo a Government of Afghanistan con T,,Estonia ayudo a Government of Afghanistan,Estonia ayudo con X,Estonia ayudo con M,366,Estonia ayudo con T,,
128,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Finland,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Finland ayudo a Government of Afghanistan con X,,,,Finland ayudo a Government of Afghanistan,Finland ayudo con X,,375,,,
129,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,France,0,1,0,0,0,1,1,0,0,0,0,"Troops as secondary warring party, Materiel/Logistics, Training/Expertise",XMT,X,M,T,,,,France ayudo a Government of Afghanistan con X,France ayudo a Government of Afghanistan con M,France ayudo a Government of Afghanistan con T,,France ayudo a Government of Afghanistan,France ayudo con X,France ayudo con M,220,France ayudo con T,,
130,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Georgia,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Georgia ayudo a Government of Afghanistan con X,,,,Georgia ayudo a Government of Afghanistan,Georgia ayudo con X,,372,,,
131,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Germany,0,1,0,0,0,1,1,0,0,0,0,"Troops as secondary warring party, Materiel/Logistics, Training/Expertise",XMT,X,M,T,,,,Germany ayudo a Government of Afghanistan con X,Germany ayudo a Government of Afghanistan con M,Germany ayudo a Government of Afghanistan con T,,Germany ayudo a Government of Afghanistan,Germany ayudo con X,Germany ayudo con M,260,Germany ayudo con T,,
132,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Greece,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Greece ayudo a Government of Afghanistan con X,,,,Greece ayudo a Government of Afghanistan,Greece ayudo con X,,350,,,
133,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Hungary,0,1,0,0,0,1,1,0,0,0,0,"Troops as secondary warring party, Materiel/Logistics, Training/Expertise",XMT,X,M,T,,,,Hungary ayudo a Government of Afghanistan con X,Hungary ayudo a Government of Afghanistan con M,Hungary ayudo a Government of Afghanistan con T,,Hungary ayudo a Government of Afghanistan,Hungary ayudo con X,Hungary ayudo con M,310,Hungary ayudo con T,,
134,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Iceland,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Iceland ayudo a Government of Afghanistan con X,,,,Iceland ayudo a Government of Afghanistan,Iceland ayudo con X,,395,,,
135,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Ireland,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Ireland ayudo a Government of Afghanistan con X,,,,Ireland ayudo a Government of Afghanistan,Ireland ayudo con X,,205,,,
136,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Italy,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Italy ayudo a Government of Afghanistan con X,,,,Italy ayudo a Government of Afghanistan,Italy ayudo con X,,325,,,
137,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Jordan,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Jordan ayudo a Government of Afghanistan con X,,,,Jordan ayudo a Government of Afghanistan,Jordan ayudo con X,,663,,,
138,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Latvia,0,1,0,0,0,1,1,0,0,0,0,"Troops as secondary warring party, Materiel/Logistics, Training/Expertise",XMT,X,M,T,,,,Latvia ayudo a Government of Afghanistan con X,Latvia ayudo a Government of Afghanistan con M,Latvia ayudo a Government of Afghanistan con T,,Latvia ayudo a Government of Afghanistan,Latvia ayudo con X,Latvia ayudo con M,367,Latvia ayudo con T,,
139,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Lithuania,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Lithuania ayudo a Government of Afghanistan con X,,,,Lithuania ayudo a Government of Afghanistan,Lithuania ayudo con X,,368,,,
140,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Luxembourg,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Luxembourg ayudo a Government of Afghanistan con X,,,,Luxembourg ayudo a Government of Afghanistan,Luxembourg ayudo con X,,212,,,
141,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Macedonia,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Macedonia ayudo a Government of Afghanistan con X,,,,Macedonia ayudo a Government of Afghanistan,Macedonia ayudo con X,,343,,,
142,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Netherlands,0,1,0,0,0,1,1,0,0,0,0,"Troops as secondary warring party, Materiel/Logistics, Training/Expertise",XMT,X,M,T,,,,Netherlands ayudo a Government of Afghanistan con X,Netherlands ayudo a Government of Afghanistan con M,Netherlands ayudo a Government of Afghanistan con T,,Netherlands ayudo a Government of Afghanistan,Netherlands ayudo con X,Netherlands ayudo con M,210,Netherlands ayudo con T,,
143,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,New Zealand,0,1,0,0,0,1,1,0,0,0,0,"Troops as secondary warring party, Materiel/Logistics, Training/Expertise",XMT,X,M,T,,,,New Zealand ayudo a Government of Afghanistan con X,New Zealand ayudo a Government of Afghanistan con M,New Zealand ayudo a Government of Afghanistan con T,,New Zealand ayudo a Government of Afghanistan,New Zealand ayudo con X,New Zealand ayudo con M,920,New Zealand ayudo con T,,
144,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Norway,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Norway ayudo a Government of Afghanistan con X,,,,Norway ayudo a Government of Afghanistan,Norway ayudo con X,,385,,,
145,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Pakistan,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Pakistan ayudo a Government of Afghanistan con X,,,,Pakistan ayudo a Government of Afghanistan,Pakistan ayudo con X,,770,,,
146,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Poland,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Poland ayudo a Government of Afghanistan con X,,,,Poland ayudo a Government of Afghanistan,Poland ayudo con X,,290,,,
147,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Portugal,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Portugal ayudo a Government of Afghanistan con X,,,,Portugal ayudo a Government of Afghanistan,Portugal ayudo con X,,235,,,
148,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Romania,0,1,0,0,0,1,1,0,0,0,0,"Troops as secondary warring party, Materiel/Logistics, Training/Expertise",XMT,X,M,T,,,,Romania ayudo a Government of Afghanistan con X,Romania ayudo a Government of Afghanistan con M,Romania ayudo a Government of Afghanistan con T,,Romania ayudo a Government of Afghanistan,Romania ayudo con X,Romania ayudo con M,360,Romania ayudo con T,,
149,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Singapore,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Singapore ayudo a Government of Afghanistan con X,,,,Singapore ayudo a Government of Afghanistan,Singapore ayudo con X,,830,,,
150,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Slovakia,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Slovakia ayudo a Government of Afghanistan con X,,,,Slovakia ayudo a Government of Afghanistan,Slovakia ayudo con X,,317,,,
151,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Slovenia,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Slovenia ayudo a Government of Afghanistan con X,,,,Slovenia ayudo a Government of Afghanistan,Slovenia ayudo con X,,349,,,
152,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Spain,0,1,0,0,0,1,1,0,0,0,0,"Troops as secondary warring party, Materiel/Logistics, Training/Expertise",XMT,X,M,T,,,,Spain ayudo a Government of Afghanistan con X,Spain ayudo a Government of Afghanistan con M,Spain ayudo a Government of Afghanistan con T,,Spain ayudo a Government of Afghanistan,Spain ayudo con X,Spain ayudo con M,230,Spain ayudo con T,,
153,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Sweden,0,1,0,0,0,1,1,0,0,0,0,"Troops as secondary warring party, Materiel/Logistics, Training/Expertise",XMT,X,M,T,,,,Sweden ayudo a Government of Afghanistan con X,Sweden ayudo a Government of Afghanistan con M,Sweden ayudo a Government of Afghanistan con T,,Sweden ayudo a Government of Afghanistan,Sweden ayudo con X,Sweden ayudo con M,380,Sweden ayudo con T,,
154,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Turkey,0,1,0,0,0,1,1,0,0,0,0,"Troops as secondary warring party, Materiel/Logistics, Training/Expertise",XMT,X,M,T,,,,Turkey ayudo a Government of Afghanistan con X,Turkey ayudo a Government of Afghanistan con M,Turkey ayudo a Government of Afghanistan con T,,Turkey ayudo a Government of Afghanistan,Turkey ayudo con X,Turkey ayudo con M,640,Turkey ayudo con T,,
155,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,Ukraine,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,Ukraine ayudo a Government of Afghanistan con X,,,,Ukraine ayudo a Government of Afghanistan,Ukraine ayudo con X,,369,,,
156,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,United Arab Emirates,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X,X,,,,,,United Arab Emirates ayudo a Government of Afghanistan con X,,,,United Arab Emirates ayudo a Government of Afghanistan,United Arab Emirates ayudo con X,,696,,,
157,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,United Kingdom,0,1,0,0,0,1,1,0,0,0,0,"Troops as secondary warring party, Materiel/Logistics, Training/Expertise",XMT,X,M,T,,,,United Kingdom ayudo a Government of Afghanistan con X,United Kingdom ayudo a Government of Afghanistan con M,United Kingdom ayudo a Government of Afghanistan con T,,United Kingdom ayudo a Government of Afghanistan,United Kingdom ayudo con X,United Kingdom ayudo con M,200,United Kingdom ayudo con T,,
158,8618,2009,20091-137Government of Afghanistan - Hizb-i Islami-yi Afghanistan700,Government of Afghanistan,700,189,137,1-137,Afghanistan,412,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,Afghanistan,,700,0,1,United States,0,1,0,0,0,1,1,0,0,0,0,"Troops as secondary warring party, Materiel/Logistics, Training/Expertise",XMT,X,M,T,,,,United States ayudo a Government of Afghanistan con X,United States ayudo a Government of Afghanistan con M,United States ayudo a Government of Afghanistan con T,,United States ayudo a Government of Afghanistan,United States ayudo con X,United States ayudo con M,2,United States ayudo con T,,
